State,Week,Deaths,Covid Feature,TAVG,Average Population Density,Population,Year,Covid 19 Deaths,Average of Death from 2015 to2019
South Carolina,12,994,0,55.5,64.49297178,5021268,2017,0,944.6
South Carolina,13,955,0,67,64.49297178,5021268,2017,0,947.8
South Carolina,14,1000,0,67,64.49297178,5021268,2017,0,936.2
South Carolina,15,933,0,67,64.49297178,5021268,2017,0,915.8
South Carolina,16,915,0,67,64.49297178,5021268,2017,0,897.4
South Carolina,17,916,0,67,64.49297178,5021268,2017,0,901.8
South Carolina,18,863,0,71.5,64.49297178,5021268,2017,0,889.4
South Carolina,1,1048,0,40.6,65.30070282,5084156,2018,0,1003.2
South Carolina,2,1128,0,40.6,65.30070282,5084156,2018,0,1032.6
South Carolina,3,1124,0,40.6,65.30070282,5084156,2018,0,1022.2
South Carolina,4,1133,0,40.6,65.30070282,5084156,2018,0,1008.6
South Carolina,5,1154,0,57.3,65.30070282,5084156,2018,0,1002.4
South Carolina,6,1067,0,57.3,65.30070282,5084156,2018,0,1006.4
South Carolina,7,1066,0,57.3,65.30070282,5084156,2018,0,1020
South Carolina,8,958,0,57.3,65.30070282,5084156,2018,0,992.2
South Carolina,9,958,0,51.9,65.30070282,5084156,2018,0,967.6
South Carolina,10,979,0,51.9,65.30070282,5084156,2018,0,969
South Carolina,11,996,0,51.9,65.30070282,5084156,2018,0,964
South Carolina,12,956,0,51.9,65.30070282,5084156,2018,0,944.6
South Carolina,13,985,0,51.9,65.30070282,5084156,2018,0,947.8
South Carolina,14,927,0,59.9,65.30070282,5084156,2018,0,936.2
South Carolina,15,1001,0,59.9,65.30070282,5084156,2018,0,915.8
South Carolina,16,934,0,59.9,65.30070282,5084156,2018,0,897.4
South Carolina,17,899,0,59.9,65.30070282,5084156,2018,0,901.8
South Carolina,18,920,0,73.8,65.30070282,5084156,2018,0,889.4
South Dakota,1,182,0,22.7,4.349323859,853988,2015,0,166.6
South Dakota,2,173,0,22.7,4.349323859,853988,2015,0,161.6
South Dakota,3,143,0,22.7,4.349323859,853988,2015,0,154.2
South Dakota,4,180,0,22.7,4.349323859,853988,2015,0,173.2
South Dakota,5,132,0,19.5,4.349323859,853988,2015,0,159.6
South Dakota,6,129,0,19.5,4.349323859,853988,2015,0,157.6
South Dakota,7,179,0,19.5,4.349323859,853988,2015,0,164.6
South Dakota,8,161,0,19.5,4.349323859,853988,2015,0,162
South Dakota,9,165,0,39,4.349323859,853988,2015,0,164
South Dakota,10,174,0,39,4.349323859,853988,2015,0,168.6
South Dakota,11,150,0,39,4.349323859,853988,2015,0,160.8
South Dakota,12,162,0,39,4.349323859,853988,2015,0,163.2
South Dakota,13,139,0,47.7,4.349323859,853988,2015,0,152.2
South Dakota,14,157,0,47.7,4.349323859,853988,2015,0,163.2
South Dakota,15,159,0,47.7,4.349323859,853988,2015,0,163.6
South Dakota,16,161,0,47.7,4.349323859,853988,2015,0,159
South Dakota,17,132,0,53.8,4.349323859,853988,2015,0,141.8
South Dakota,18,149,0,53.8,4.349323859,853988,2015,0,157
South Dakota,1,148,0,19.8,4.395201213,862996,2016,0,166.6
South Dakota,2,138,0,19.8,4.395201213,862996,2016,0,161.6
South Dakota,3,145,0,19.8,4.395201213,862996,2016,0,154.2
South Dakota,4,153,0,19.8,4.395201213,862996,2016,0,173.2
South Dakota,5,148,0,31.2,4.395201213,862996,2016,0,159.6
South Dakota,6,156,0,31.2,4.395201213,862996,2016,0,157.6
South Dakota,7,147,0,31.2,4.395201213,862996,2016,0,164.6
South Dakota,8,150,0,31.2,4.395201213,862996,2016,0,162
South Dakota,9,141,0,40.1,4.395201213,862996,2016,0,164
South Dakota,10,148,0,40.1,4.395201213,862996,2016,0,168.6
South Dakota,11,150,0,40.1,4.395201213,862996,2016,0,160.8
South Dakota,12,184,0,40.1,4.395201213,862996,2016,0,163.2
South Dakota,13,151,0,46.3,4.395201213,862996,2016,0,152.2
South Dakota,14,179,0,46.3,4.395201213,862996,2016,0,163.2
South Dakota,15,177,0,46.3,4.395201213,862996,2016,0,163.6
South Dakota,16,155,0,46.3,4.395201213,862996,2016,0,159
South Dakota,17,144,0,46.3,4.395201213,862996,2016,0,141.8
South Dakota,18,143,0,56.7,4.395201213,862996,2016,0,157
South Dakota,1,170,0,16.5,4.445478881,872868,2017,0,166.6
South Dakota,2,180,0,16.5,4.445478881,872868,2017,0,161.6
South Dakota,3,158,0,16.5,4.445478881,872868,2017,0,154.2
South Dakota,4,175,0,16.5,4.445478881,872868,2017,0,173.2
South Dakota,5,181,0,29.4,4.445478881,872868,2017,0,159.6
South Dakota,6,196,0,29.4,4.445478881,872868,2017,0,157.6
South Dakota,7,162,0,29.4,4.445478881,872868,2017,0,164.6
South Dakota,8,175,0,29.4,4.445478881,872868,2017,0,162
South Dakota,9,165,0,35.5,4.445478881,872868,2017,0,164
South Dakota,10,162,0,35.5,4.445478881,872868,2017,0,168.6
South Dakota,11,170,0,35.5,4.445478881,872868,2017,0,160.8
South Dakota,12,165,0,35.5,4.445478881,872868,2017,0,163.2
South Dakota,13,181,0,46.1,4.445478881,872868,2017,0,152.2
South Dakota,14,163,0,46.1,4.445478881,872868,2017,0,163.2
South Dakota,15,167,0,46.1,4.445478881,872868,2017,0,163.6
South Dakota,16,145,0,46.1,4.445478881,872868,2017,0,159
South Dakota,17,140,0,46.1,4.445478881,872868,2017,0,141.8
South Dakota,18,156,0,56,4.445478881,872868,2017,0,157
South Dakota,1,164,0,18.1,4.475170818,878698,2018,0,166.6
South Dakota,2,156,0,18.1,4.475170818,878698,2018,0,161.6
South Dakota,3,174,0,18.1,4.475170818,878698,2018,0,154.2
South Dakota,4,194,0,18.1,4.475170818,878698,2018,0,173.2
South Dakota,5,152,0,11.6,4.475170818,878698,2018,0,159.6
South Dakota,6,158,0,11.6,4.475170818,878698,2018,0,157.6
South Dakota,7,153,0,11.6,4.475170818,878698,2018,0,164.6
South Dakota,8,167,0,11.6,4.475170818,878698,2018,0,162
South Dakota,9,187,0,30.5,4.475170818,878698,2018,0,164
South Dakota,10,183,0,30.5,4.475170818,878698,2018,0,168.6
South Dakota,11,157,0,30.5,4.475170818,878698,2018,0,160.8
South Dakota,12,143,0,30.5,4.475170818,878698,2018,0,163.2
South Dakota,13,148,0,30.5,4.475170818,878698,2018,0,152.2
South Dakota,14,150,0,36.7,4.475170818,878698,2018,0,163.2
South Dakota,15,158,0,36.7,4.475170818,878698,2018,0,163.6
South Dakota,16,147,0,36.7,4.475170818,878698,2018,0,159
South Dakota,17,144,0,36.7,4.475170818,878698,2018,0,141.8
South Dakota,18,153,0,62.1,4.475170818,878698,2018,0,157
Tennessee,1,1578,0,36.1,61.71611507,6591170,2015,0,1589.8
Tennessee,2,1575,0,36.1,61.71611507,6591170,2015,0,1566.4
Tennessee,3,1558,0,36.1,61.71611507,6591170,2015,0,1545.2
Tennessee,4,1436,0,36.1,61.71611507,6591170,2015,0,1492.4
Tennessee,5,1454,0,31.4,61.71611507,6591170,2015,0,1500.6
Tennessee,6,1444,0,31.4,61.71611507,6591170,2015,0,1532.4
Tennessee,7,1440,0,31.4,61.71611507,6591170,2015,0,1491.2
Tennessee,8,1564,0,31.4,61.71611507,6591170,2015,0,1490.8
Tennessee,9,1450,0,49,61.71611507,6591170,2015,0,1465.4
Tennessee,10,1461,0,49,61.71611507,6591170,2015,0,1453.4
Tennessee,11,1373,0,49,61.71611507,6591170,2015,0,1439.2
Tennessee,12,1317,0,49,61.71611507,6591170,2015,0,1421.6
Tennessee,13,1340,0,60.1,61.71611507,6591170,2015,0,1422.2
Tennessee,14,1324,0,60.1,61.71611507,6591170,2015,0,1428.6
Tennessee,15,1274,0,60.1,61.71611507,6591170,2015,0,1406.2
Tennessee,16,1265,0,60.1,61.71611507,6591170,2015,0,1370.2
Tennessee,17,1300,0,68,61.71611507,6591170,2015,0,1388.6
Tennessee,18,1323,0,68,61.71611507,6591170,2015,0,1366.6
Tennessee,1,1490,0,34.8,62.22960687,6646010,2016,0,1589.8
Tennessee,2,1409,0,34.8,62.22960687,6646010,2016,0,1566.4
Tennessee,3,1415,0,34.8,62.22960687,6646010,2016,0,1545.2
Tennessee,4,1468,0,34.8,62.22960687,6646010,2016,0,1492.4
Tennessee,5,1476,0,42.5,62.22960687,6646010,2016,0,1500.6
Tennessee,6,1444,0,42.5,62.22960687,6646010,2016,0,1532.4
Tennessee,7,1386,0,42.5,62.22960687,6646010,2016,0,1491.2
Tennessee,8,1394,0,42.5,62.22960687,6646010,2016,0,1490.8
Tennessee,9,1458,0,53.9,62.22960687,6646010,2016,0,1465.4
Tennessee,10,1438,0,53.9,62.22960687,6646010,2016,0,1453.4
Tennessee,11,1378,0,53.9,62.22960687,6646010,2016,0,1439.2
Tennessee,12,1431,0,53.9,62.22960687,6646010,2016,0,1421.6
Tennessee,13,1381,0,59.5,62.22960687,6646010,2016,0,1422.2
Tennessee,14,1415,0,59.5,62.22960687,6646010,2016,0,1428.6
Tennessee,15,1411,0,59.5,62.22960687,6646010,2016,0,1406.2
Tennessee,16,1372,0,59.5,62.22960687,6646010,2016,0,1370.2
Tennessee,17,1275,0,59.5,62.22960687,6646010,2016,0,1388.6
Tennessee,18,1331,0,65.3,62.22960687,6646010,2016,0,1366.6
Tennessee,1,1580,0,44.9,62.81752876,6708799,2017,0,1589.8
Tennessee,2,1579,0,44.9,62.81752876,6708799,2017,0,1566.4
Tennessee,3,1516,0,44.9,62.81752876,6708799,2017,0,1545.2
Tennessee,4,1403,0,44.9,62.81752876,6708799,2017,0,1492.4
Tennessee,5,1506,0,48.9,62.81752876,6708799,2017,0,1500.6
Tennessee,6,1530,0,48.9,62.81752876,6708799,2017,0,1532.4
Tennessee,7,1490,0,48.9,62.81752876,6708799,2017,0,1491.2
Tennessee,8,1478,0,48.9,62.81752876,6708799,2017,0,1490.8
Tennessee,9,1554,0,51.1,62.81752876,6708799,2017,0,1465.4
Tennessee,10,1472,0,51.1,62.81752876,6708799,2017,0,1453.4
Tennessee,11,1464,0,51.1,62.81752876,6708799,2017,0,1439.2
Tennessee,12,1489,0,51.1,62.81752876,6708799,2017,0,1421.6
Tennessee,13,1501,0,63.1,62.81752876,6708799,2017,0,1422.2
Tennessee,14,1428,0,63.1,62.81752876,6708799,2017,0,1428.6
Tennessee,15,1437,0,63.1,62.81752876,6708799,2017,0,1406.2
Tennessee,16,1433,0,63.1,62.81752876,6708799,2017,0,1370.2
Tennessee,17,1388,0,63.1,62.81752876,6708799,2017,0,1388.6
Tennessee,18,1345,0,66.6,62.81752876,6708799,2017,0,1366.6
