State,Week,Deaths,Covid,TAVG,PopDensity,Population,Year
Minnesota,14,838,0,42.5,26.77914786,5522744,2016
Minnesota,15,885,0,42.5,26.77914786,5522744,2016
Minnesota,16,835,0,42.5,26.77914786,5522744,2016
Minnesota,17,766,0,42.5,26.77914786,5522744,2016
Minnesota,18,784,0,56.7,26.77914786,5522744,2016
Minnesota,1,885,0,14.6,26.99000645,5566230,2017
Minnesota,2,916,0,14.6,26.99000645,5566230,2017
Minnesota,3,867,0,14.6,26.99000645,5566230,2017
Minnesota,4,909,0,14.6,26.99000645,5566230,2017
Minnesota,5,893,0,23.9,26.99000645,5566230,2017
Minnesota,6,892,0,23.9,26.99000645,5566230,2017
Minnesota,7,963,0,23.9,26.99000645,5566230,2017
Minnesota,8,880,0,23.9,26.99000645,5566230,2017
Minnesota,9,905,0,28.2,26.99000645,5566230,2017
Minnesota,10,880,0,28.2,26.99000645,5566230,2017
Minnesota,11,867,0,28.2,26.99000645,5566230,2017
Minnesota,12,949,0,28.2,26.99000645,5566230,2017
Minnesota,13,845,0,44.4,26.99000645,5566230,2017
Minnesota,14,889,0,44.4,26.99000645,5566230,2017
Minnesota,15,946,0,44.4,26.99000645,5566230,2017
Minnesota,16,834,0,44.4,26.99000645,5566230,2017
Minnesota,17,834,0,44.4,26.99000645,5566230,2017
Minnesota,18,806,0,53.6,26.99000645,5566230,2017
Minnesota,1,1004,0,10.4,27.18405396,5606249,2018
Minnesota,2,1037,0,10.4,27.18405396,5606249,2018
Minnesota,3,1012,0,10.4,27.18405396,5606249,2018
Minnesota,4,920,0,10.4,27.18405396,5606249,2018
Minnesota,5,929,0,8.6,27.18405396,5606249,2018
Minnesota,6,894,0,8.6,27.18405396,5606249,2018
Minnesota,7,917,0,8.6,27.18405396,5606249,2018
Minnesota,8,954,0,8.6,27.18405396,5606249,2018
Minnesota,9,893,0,27.5,27.18405396,5606249,2018
Minnesota,10,847,0,27.5,27.18405396,5606249,2018
Minnesota,11,818,0,27.5,27.18405396,5606249,2018
Minnesota,12,852,0,27.5,27.18405396,5606249,2018
Minnesota,13,834,0,27.5,27.18405396,5606249,2018
Minnesota,14,843,0,32.7,27.18405396,5606249,2018
Minnesota,15,895,0,32.7,27.18405396,5606249,2018
Minnesota,16,843,0,32.7,27.18405396,5606249,2018
Minnesota,17,819,0,32.7,27.18405396,5606249,2018
Minnesota,18,859,0,61.1,27.18405396,5606249,2018
Mississippi,1,646,0,43.8,24.59039743,2988471,2015
Mississippi,2,670,0,43.8,24.59039743,2988471,2015
Mississippi,3,569,0,43.8,24.59039743,2988471,2015
Mississippi,4,628,0,43.8,24.59039743,2988471,2015
Mississippi,5,703,0,41.9,24.59039743,2988471,2015
Mississippi,6,676,0,41.9,24.59039743,2988471,2015
Mississippi,7,661,0,41.9,24.59039743,2988471,2015
Mississippi,8,646,0,41.9,24.59039743,2988471,2015
Mississippi,9,635,0,57.7,24.59039743,2988471,2015
Mississippi,10,647,0,57.7,24.59039743,2988471,2015
Mississippi,11,625,0,57.7,24.59039743,2988471,2015
Mississippi,12,603,0,57.7,24.59039743,2988471,2015
Mississippi,13,594,0,67,24.59039743,2988471,2015
Mississippi,14,629,0,67,24.59039743,2988471,2015
Mississippi,15,604,0,67,24.59039743,2988471,2015
Mississippi,16,558,0,67,24.59039743,2988471,2015
Mississippi,17,588,0,72.3,24.59039743,2988471,2015
Mississippi,18,645,0,72.3,24.59039743,2988471,2015
Mississippi,1,625,0,43.7,24.58601168,2987938,2016
Mississippi,2,639,0,43.7,24.58601168,2987938,2016
Mississippi,3,646,0,43.7,24.58601168,2987938,2016
Mississippi,4,680,0,43.7,24.58601168,2987938,2016
Mississippi,5,595,0,50.9,24.58601168,2987938,2016
Mississippi,6,599,0,50.9,24.58601168,2987938,2016
Mississippi,7,629,0,50.9,24.58601168,2987938,2016
Mississippi,8,628,0,50.9,24.58601168,2987938,2016
Mississippi,9,629,0,60.2,24.58601168,2987938,2016
Mississippi,10,641,0,60.2,24.58601168,2987938,2016
Mississippi,11,595,0,60.2,24.58601168,2987938,2016
Mississippi,12,606,0,60.2,24.58601168,2987938,2016
Mississippi,13,596,0,65.2,24.58601168,2987938,2016
Mississippi,14,614,0,65.2,24.58601168,2987938,2016
Mississippi,15,572,0,65.2,24.58601168,2987938,2016
Mississippi,16,582,0,65.2,24.58601168,2987938,2016
Mississippi,17,547,0,65.2,24.58601168,2987938,2016
Mississippi,18,581,0,70.5,24.58601168,2987938,2016
Mississippi,1,663,0,52.9,24.59071834,2988510,2017
Mississippi,2,659,0,52.9,24.59071834,2988510,2017
Mississippi,3,587,0,52.9,24.59071834,2988510,2017
Mississippi,4,600,0,52.9,24.59071834,2988510,2017
Mississippi,5,648,0,57.1,24.59071834,2988510,2017
Mississippi,6,641,0,57.1,24.59071834,2988510,2017
Mississippi,7,644,0,57.1,24.59071834,2988510,2017
Mississippi,8,649,0,57.1,24.59071834,2988510,2017
Mississippi,9,635,0,60.1,24.59071834,2988510,2017
Mississippi,10,598,0,60.1,24.59071834,2988510,2017
Mississippi,11,683,0,60.1,24.59071834,2988510,2017
Mississippi,12,633,0,60.1,24.59071834,2988510,2017
Mississippi,13,567,0,67.3,24.59071834,2988510,2017
Mississippi,14,614,0,67.3,24.59071834,2988510,2017
Mississippi,15,578,0,67.3,24.59071834,2988510,2017
Mississippi,16,591,0,67.3,24.59071834,2988510,2017
Mississippi,17,560,0,67.3,24.59071834,2988510,2017
Mississippi,18,548,0,70.1,24.59071834,2988510,2017
Mississippi,1,810,0,40.1,24.52908747,2981020,2018
Mississippi,2,771,0,40.1,24.52908747,2981020,2018
Mississippi,3,776,0,40.1,24.52908747,2981020,2018
Mississippi,4,734,0,40.1,24.52908747,2981020,2018
Mississippi,5,657,0,56.8,24.52908747,2981020,2018
Mississippi,6,710,0,56.8,24.52908747,2981020,2018
Mississippi,7,655,0,56.8,24.52908747,2981020,2018
Mississippi,8,643,0,56.8,24.52908747,2981020,2018
Mississippi,9,579,0,57.1,24.52908747,2981020,2018
Mississippi,10,630,0,57.1,24.52908747,2981020,2018
Mississippi,11,601,0,57.1,24.52908747,2981020,2018
Mississippi,12,619,0,57.1,24.52908747,2981020,2018
Mississippi,13,593,0,57.1,24.52908747,2981020,2018
Mississippi,14,592,0,58.9,24.52908747,2981020,2018
Mississippi,15,593,0,58.9,24.52908747,2981020,2018
Mississippi,16,623,0,58.9,24.52908747,2981020,2018
Mississippi,17,612,0,58.9,24.52908747,2981020,2018
Mississippi,18,577,0,75.8,24.52908747,2981020,2018
Missouri,1,1371,0,31.2,34.10299875,6071732,2015
Missouri,2,1339,0,31.2,34.10299875,6071732,2015
Missouri,3,1349,0,31.2,34.10299875,6071732,2015
Missouri,4,1331,0,31.2,34.10299875,6071732,2015
Missouri,5,1295,0,26.2,34.10299875,6071732,2015
Missouri,6,1263,0,26.2,34.10299875,6071732,2015
Missouri,7,1367,0,26.2,34.10299875,6071732,2015
Missouri,8,1312,0,26.2,34.10299875,6071732,2015
Missouri,9,1349,0,44.5,34.10299875,6071732,2015
Missouri,10,1327,0,44.5,34.10299875,6071732,2015
Missouri,11,1248,0,44.5,34.10299875,6071732,2015
Missouri,12,1201,0,44.5,34.10299875,6071732,2015
Missouri,13,1153,0,57.7,34.10299875,6071732,2015
Missouri,14,1236,0,57.7,34.10299875,6071732,2015
Missouri,15,1247,0,57.7,34.10299875,6071732,2015
Missouri,16,1188,0,57.7,34.10299875,6071732,2015
Missouri,17,1148,0,64.8,34.10299875,6071732,2015
Missouri,18,1192,0,64.8,34.10299875,6071732,2015
Missouri,1,1255,0,30.9,34.18951253,6087135,2016
Missouri,2,1218,0,30.9,34.18951253,6087135,2016
Missouri,3,1213,0,30.9,34.18951253,6087135,2016
Missouri,4,1281,0,30.9,34.18951253,6087135,2016
Missouri,5,1186,0,39.1,34.18951253,6087135,2016
Missouri,6,1181,0,39.1,34.18951253,6087135,2016
Missouri,7,1230,0,39.1,34.18951253,6087135,2016
Missouri,8,1236,0,39.1,34.18951253,6087135,2016
Missouri,9,1201,0,50.4,34.18951253,6087135,2016
Missouri,10,1240,0,50.4,34.18951253,6087135,2016
Missouri,11,1207,0,50.4,34.18951253,6087135,2016
Missouri,12,1225,0,50.4,34.18951253,6087135,2016
Missouri,13,1162,0,57.3,34.18951253,6087135,2016
Missouri,14,1241,0,57.3,34.18951253,6087135,2016
Missouri,15,1242,0,57.3,34.18951253,6087135,2016
Missouri,16,1263,0,57.3,34.18951253,6087135,2016
Missouri,17,1172,0,57.3,34.18951253,6087135,2016
Missouri,18,1174,0,62.7,34.18951253,6087135,2016
Missouri,1,1452,0,35.4,34.29923445,6106670,2017
Missouri,2,1360,0,35.4,34.29923445,6106670,2017
Missouri,3,1449,0,35.4,34.29923445,6106670,2017
Missouri,4,1416,0,35.4,34.29923445,6106670,2017
Missouri,5,1340,0,45.1,34.29923445,6106670,2017
Missouri,6,1327,0,45.1,34.29923445,6106670,2017
Missouri,7,1428,0,45.1,34.29923445,6106670,2017
Missouri,8,1347,0,45.1,34.29923445,6106670,2017
Missouri,9,1342,0,48.4,34.29923445,6106670,2017
Missouri,10,1300,0,48.4,34.29923445,6106670,2017
Missouri,11,1298,0,48.4,34.29923445,6106670,2017
Missouri,12,1379,0,48.4,34.29923445,6106670,2017
Missouri,13,1265,0,58.5,34.29923445,6106670,2017
Missouri,14,1189,0,58.5,34.29923445,6106670,2017
Missouri,15,1131,0,58.5,34.29923445,6106670,2017
Missouri,16,1166,0,58.5,34.29923445,6106670,2017
Missouri,17,1183,0,58.5,34.29923445,6106670,2017
Missouri,18,1253,0,64.1,34.29923445,6106670,2017
Missouri,1,1571,0,28,34.38322072,6121623,2018
Missouri,2,1574,0,28,34.38322072,6121623,2018
Missouri,3,1640,0,28,34.38322072,6121623,2018
Missouri,4,1501,0,28,34.38322072,6121623,2018
Missouri,5,1427,0,35.6,34.38322072,6121623,2018
Missouri,6,1437,0,35.6,34.38322072,6121623,2018
Missouri,7,1431,0,35.6,34.38322072,6121623,2018
Missouri,8,1376,0,35.6,34.38322072,6121623,2018
Missouri,9,1286,0,44.1,34.38322072,6121623,2018
Missouri,10,1300,0,44.1,34.38322072,6121623,2018
Missouri,11,1290,0,44.1,34.38322072,6121623,2018
Missouri,12,1308,0,44.1,34.38322072,6121623,2018
Missouri,13,1293,0,44.1,34.38322072,6121623,2018
Missouri,14,1268,0,48.2,34.38322072,6121623,2018
Missouri,15,1282,0,48.2,34.38322072,6121623,2018
Missouri,16,1285,0,48.2,34.38322072,6121623,2018
Missouri,17,1249,0,48.2,34.38322072,6121623,2018
Missouri,18,1245,0,72.5,34.38322072,6121623,2018
Montana,1,233,0,24.7,2.733628075,1030475,2015
Montana,2,212,0,24.7,2.733628075,1030475,2015
Montana,3,188,0,24.7,2.733628075,1030475,2015
Montana,4,175,0,24.7,2.733628075,1030475,2015
Montana,5,173,0,26.9,2.733628075,1030475,2015
Montana,6,183,0,26.9,2.733628075,1030475,2015
Montana,7,193,0,26.9,2.733628075,1030475,2015
Montana,8,189,0,26.9,2.733628075,1030475,2015
Montana,9,172,0,39.5,2.733628075,1030475,2015
Montana,10,181,0,39.5,2.733628075,1030475,2015
Montana,11,194,0,39.5,2.733628075,1030475,2015
Montana,12,187,0,39.5,2.733628075,1030475,2015
Montana,13,180,0,42.8,2.733628075,1030475,2015
Montana,14,194,0,42.8,2.733628075,1030475,2015
Montana,15,206,0,42.8,2.733628075,1030475,2015
Montana,16,191,0,42.8,2.733628075,1030475,2015
Montana,17,184,0,49.6,2.733628075,1030475,2015
Montana,18,209,0,49.6,2.733628075,1030475,2015
Montana,1,180,0,23.4,2.761174589,1040859,2016
Montana,2,206,0,23.4,2.761174589,1040859,2016
Montana,3,183,0,23.4,2.761174589,1040859,2016
Montana,4,198,0,23.4,2.761174589,1040859,2016
Montana,5,186,0,33.6,2.761174589,1040859,2016
Montana,6,188,0,33.6,2.761174589,1040859,2016
Montana,7,180,0,33.6,2.761174589,1040859,2016
Montana,8,227,0,33.6,2.761174589,1040859,2016
Montana,9,200,0,37.4,2.761174589,1040859,2016
Montana,10,182,0,37.4,2.761174589,1040859,2016
Montana,11,179,0,37.4,2.761174589,1040859,2016
Montana,12,205,0,37.4,2.761174589,1040859,2016
Montana,13,203,0,45,2.761174589,1040859,2016
Montana,14,193,0,45,2.761174589,1040859,2016
Montana,15,195,0,45,2.761174589,1040859,2016
Montana,16,199,0,45,2.761174589,1040859,2016
Montana,17,194,0,45,2.761174589,1040859,2016
Montana,18,191,0,51,2.761174589,1040859,2016
Montana,1,209,0,15.2,2.792007903,1052482,2017
Montana,2,214,0,15.2,2.792007903,1052482,2017
Montana,3,222,0,15.2,2.792007903,1052482,2017
Montana,4,213,0,15.2,2.792007903,1052482,2017
Montana,5,221,0,25.4,2.792007903,1052482,2017
Montana,6,223,0,25.4,2.792007903,1052482,2017
Montana,7,220,0,25.4,2.792007903,1052482,2017
Montana,8,246,0,25.4,2.792007903,1052482,2017
Montana,9,201,0,35.8,2.792007903,1052482,2017
Montana,10,219,0,35.8,2.792007903,1052482,2017
Montana,11,211,0,35.8,2.792007903,1052482,2017
Montana,12,218,0,35.8,2.792007903,1052482,2017
Montana,13,200,0,42.1,2.792007903,1052482,2017
Montana,14,192,0,42.1,2.792007903,1052482,2017
Montana,15,201,0,42.1,2.792007903,1052482,2017
Montana,16,192,0,42.1,2.792007903,1052482,2017
Montana,17,193,0,42.1,2.792007903,1052482,2017
Montana,18,184,0,52.3,2.792007903,1052482,2017
Montana,1,193,0,21.7,2.813715638,1060665,2018
Montana,2,205,0,21.7,2.813715638,1060665,2018
Montana,3,178,0,21.7,2.813715638,1060665,2018
Montana,4,218,0,21.7,2.813715638,1060665,2018
Montana,5,196,0,11.4,2.813715638,1060665,2018
Montana,6,199,0,11.4,2.813715638,1060665,2018
Montana,7,223,0,11.4,2.813715638,1060665,2018
Montana,8,197,0,11.4,2.813715638,1060665,2018
Montana,9,194,0,28.3,2.813715638,1060665,2018
Montana,10,221,0,28.3,2.813715638,1060665,2018
Montana,11,196,0,28.3,2.813715638,1060665,2018
Montana,12,195,0,28.3,2.813715638,1060665,2018
Montana,13,163,0,28.3,2.813715638,1060665,2018
Montana,14,212,0,37.9,2.813715638,1060665,2018
Montana,15,190,0,37.9,2.813715638,1060665,2018
Montana,16,191,0,37.9,2.813715638,1060665,2018
Montana,17,205,0,37.9,2.813715638,1060665,2018
Montana,18,176,0,55.6,2.813715638,1060665,2018
Nebraska,1,399,0,27.2,9.505184618,1891277,2015
Nebraska,2,375,0,27.2,9.505184618,1891277,2015
Nebraska,3,367,0,27.2,9.505184618,1891277,2015
Nebraska,4,389,0,27.2,9.505184618,1891277,2015
Nebraska,5,390,0,26.1,9.505184618,1891277,2015
Nebraska,6,349,0,26.1,9.505184618,1891277,2015
Nebraska,7,354,0,26.1,9.505184618,1891277,2015
Nebraska,8,339,0,26.1,9.505184618,1891277,2015
Nebraska,9,359,0,42.9,9.505184618,1891277,2015
Nebraska,10,359,0,42.9,9.505184618,1891277,2015
Nebraska,11,356,0,42.9,9.505184618,1891277,2015
Nebraska,12,327,0,42.9,9.505184618,1891277,2015
Nebraska,13,354,0,50.5,9.505184618,1891277,2015
Nebraska,14,332,0,50.5,9.505184618,1891277,2015
Nebraska,15,332,0,50.5,9.505184618,1891277,2015
Nebraska,16,312,0,50.5,9.505184618,1891277,2015
Nebraska,17,325,0,56.2,9.505184618,1891277,2015
Nebraska,18,333,0,56.2,9.505184618,1891277,2015
Nebraska,1,312,0,26,9.577249599,1905616,2016
Nebraska,2,332,0,26,9.577249599,1905616,2016
Nebraska,3,347,0,26,9.577249599,1905616,2016
Nebraska,4,330,0,26,9.577249599,1905616,2016
Nebraska,5,287,0,35,9.577249599,1905616,2016
Nebraska,6,281,0,35,9.577249599,1905616,2016
Nebraska,7,343,0,35,9.577249599,1905616,2016
Nebraska,8,320,0,35,9.577249599,1905616,2016
Nebraska,9,321,0,43.9,9.577249599,1905616,2016
Nebraska,10,314,0,43.9,9.577249599,1905616,2016
Nebraska,11,324,0,43.9,9.577249599,1905616,2016
Nebraska,12,296,0,43.9,9.577249599,1905616,2016
Nebraska,13,327,0,49.9,9.577249599,1905616,2016
Nebraska,14,337,0,49.9,9.577249599,1905616,2016
Nebraska,15,372,0,49.9,9.577249599,1905616,2016
Nebraska,16,309,0,49.9,9.577249599,1905616,2016
Nebraska,17,298,0,49.9,9.577249599,1905616,2016
Nebraska,18,332,0,57.2,9.577249599,1905616,2016
Nebraska,1,396,0,24.8,9.629171165,1915947,2017
Nebraska,2,439,0,24.8,9.629171165,1915947,2017
Nebraska,3,386,0,24.8,9.629171165,1915947,2017
Nebraska,4,360,0,24.8,9.629171165,1915947,2017
Nebraska,5,357,0,35.4,9.629171165,1915947,2017
Nebraska,6,422,0,35.4,9.629171165,1915947,2017
Nebraska,7,353,0,35.4,9.629171165,1915947,2017
Nebraska,8,348,0,35.4,9.629171165,1915947,2017
Nebraska,9,327,0,42.2,9.629171165,1915947,2017
Nebraska,10,331,0,42.2,9.629171165,1915947,2017
Nebraska,11,367,0,42.2,9.629171165,1915947,2017
Nebraska,12,303,0,42.2,9.629171165,1915947,2017
Nebraska,13,341,0,49.7,9.629171165,1915947,2017
Nebraska,14,317,0,49.7,9.629171165,1915947,2017
Nebraska,15,318,0,49.7,9.629171165,1915947,2017
Nebraska,16,286,0,49.7,9.629171165,1915947,2017
Nebraska,17,319,0,49.7,9.629171165,1915947,2017
Nebraska,18,322,0,57,9.629171165,1915947,2017
Nebraska,1,408,0,23.1,9.677755597,1925614,2018
Nebraska,2,372,0,23.1,9.677755597,1925614,2018
Nebraska,3,390,0,23.1,9.677755597,1925614,2018
Nebraska,4,364,0,23.1,9.677755597,1925614,2018
Nebraska,5,342,0,21.7,9.677755597,1925614,2018
Nebraska,6,340,0,21.7,9.677755597,1925614,2018
Nebraska,7,339,0,21.7,9.677755597,1925614,2018
Nebraska,8,360,0,21.7,9.677755597,1925614,2018
Nebraska,9,346,0,38.5,9.677755597,1925614,2018
Nebraska,10,357,0,38.5,9.677755597,1925614,2018
Nebraska,11,372,0,38.5,9.677755597,1925614,2018
Nebraska,12,315,0,38.5,9.677755597,1925614,2018
Nebraska,13,368,0,38.5,9.677755597,1925614,2018
Nebraska,14,355,0,41.2,9.677755597,1925614,2018
Nebraska,15,342,0,41.2,9.677755597,1925614,2018
Nebraska,16,324,0,41.2,9.677755597,1925614,2018
Nebraska,17,301,0,41.2,9.677755597,1925614,2018
Nebraska,18,330,0,63.8,9.677755597,1925614,2018
Nevada,1,520,0,37.7,10.08308612,2866939,2015
Nevada,2,506,0,37.7,10.08308612,2866939,2015
Nevada,3,484,0,37.7,10.08308612,2866939,2015
Nevada,4,521,0,37.7,10.08308612,2866939,2015
Nevada,5,475,0,42.8,10.08308612,2866939,2015
Nevada,6,460,0,42.8,10.08308612,2866939,2015
Nevada,7,470,0,42.8,10.08308612,2866939,2015
Nevada,8,436,0,42.8,10.08308612,2866939,2015
Nevada,9,484,0,47.6,10.08308612,2866939,2015
Nevada,10,478,0,47.6,10.08308612,2866939,2015
Nevada,11,509,0,47.6,10.08308612,2866939,2015
Nevada,12,450,0,47.6,10.08308612,2866939,2015
Nevada,13,448,0,47.8,10.08308612,2866939,2015
Nevada,14,406,0,47.8,10.08308612,2866939,2015
Nevada,15,473,0,47.8,10.08308612,2866939,2015
Nevada,16,473,0,47.8,10.08308612,2866939,2015
Nevada,17,469,0,55.4,10.08308612,2866939,2015
Nevada,18,439,0,55.4,10.08308612,2866939,2015
Nevada,1,508,0,31.1,10.26113181,2917563,2016
Nevada,2,488,0,31.1,10.26113181,2917563,2016
Nevada,3,479,0,31.1,10.26113181,2917563,2016
Nevada,4,461,0,31.1,10.26113181,2917563,2016
Nevada,5,540,0,38,10.26113181,2917563,2016
Nevada,6,520,0,38,10.26113181,2917563,2016
Nevada,7,499,0,38,10.26113181,2917563,2016
Nevada,8,523,0,38,10.26113181,2917563,2016
Nevada,9,495,0,44.2,10.26113181,2917563,2016
Nevada,10,515,0,44.2,10.26113181,2917563,2016
Nevada,11,481,0,44.2,10.26113181,2917563,2016
Nevada,12,497,0,44.2,10.26113181,2917563,2016
Nevada,13,496,0,50.1,10.26113181,2917563,2016
Nevada,14,522,0,50.1,10.26113181,2917563,2016
Nevada,15,453,0,50.1,10.26113181,2917563,2016
Nevada,16,500,0,50.1,10.26113181,2917563,2016
Nevada,17,482,0,50.1,10.26113181,2917563,2016
Nevada,18,417,0,55.1,10.26113181,2917563,2016
Nevada,1,608,0,29.1,10.44521975,2969905,2017
Nevada,2,561,0,29.1,10.44521975,2969905,2017
Nevada,3,534,0,29.1,10.44521975,2969905,2017
Nevada,4,559,0,29.1,10.44521975,2969905,2017
Nevada,5,524,0,38.1,10.44521975,2969905,2017
Nevada,6,522,0,38.1,10.44521975,2969905,2017
Nevada,7,509,0,38.1,10.44521975,2969905,2017
Nevada,8,511,0,38.1,10.44521975,2969905,2017
Nevada,9,515,0,45.7,10.44521975,2969905,2017
Nevada,10,489,0,45.7,10.44521975,2969905,2017
Nevada,11,547,0,45.7,10.44521975,2969905,2017
Nevada,12,496,0,45.7,10.44521975,2969905,2017
Nevada,13,485,0,47.1,10.44521975,2969905,2017
Nevada,14,478,0,47.1,10.44521975,2969905,2017
Nevada,15,508,0,47.1,10.44521975,2969905,2017
Nevada,16,507,0,47.1,10.44521975,2969905,2017
Nevada,17,500,0,47.1,10.44521975,2969905,2017
Nevada,18,492,0,57.1,10.44521975,2969905,2017
Nevada,1,600,0,38.5,10.6472234,3027341,2018
Nevada,2,622,0,38.5,10.6472234,3027341,2018
Nevada,3,577,0,38.5,10.6472234,3027341,2018
Nevada,4,550,0,38.5,10.6472234,3027341,2018
Nevada,5,521,0,33.7,10.6472234,3027341,2018
Nevada,6,531,0,33.7,10.6472234,3027341,2018
Nevada,7,485,0,33.7,10.6472234,3027341,2018
Nevada,8,502,0,33.7,10.6472234,3027341,2018
Nevada,9,525,0,39.5,10.6472234,3027341,2018
Nevada,10,519,0,39.5,10.6472234,3027341,2018
Nevada,11,550,0,39.5,10.6472234,3027341,2018
Nevada,12,499,0,39.5,10.6472234,3027341,2018
Nevada,13,489,0,39.5,10.6472234,3027341,2018
Nevada,14,507,0,50,10.6472234,3027341,2018
Nevada,15,498,0,50,10.6472234,3027341,2018
Nevada,16,474,0,50,10.6472234,3027341,2018
Nevada,17,500,0,50,10.6472234,3027341,2018
Nevada,18,468,0,57.7,10.6472234,3027341,2018
New Hampshire,1,262,0,14.6,57.63060522,1336350,2015
New Hampshire,2,241,0,14.6,57.63060522,1336350,2015
New Hampshire,3,270,0,14.6,57.63060522,1336350,2015
New Hampshire,4,264,0,14.6,57.63060522,1336350,2015
New Hampshire,5,285,0,8.1,57.63060522,1336350,2015
New Hampshire,6,287,0,8.1,57.63060522,1336350,2015
New Hampshire,7,239,0,8.1,57.63060522,1336350,2015
New Hampshire,8,249,0,8.1,57.63060522,1336350,2015
New Hampshire,9,221,0,23.8,57.63060522,1336350,2015
New Hampshire,10,230,0,23.8,57.63060522,1336350,2015
New Hampshire,11,233,0,23.8,57.63060522,1336350,2015
New Hampshire,12,243,0,23.8,57.63060522,1336350,2015
New Hampshire,13,204,0,40.6,57.63060522,1336350,2015
New Hampshire,14,237,0,40.6,57.63060522,1336350,2015
New Hampshire,15,228,0,40.6,57.63060522,1336350,2015
New Hampshire,16,249,0,40.6,57.63060522,1336350,2015
New Hampshire,17,211,0,58.9,57.63060522,1336350,2015
New Hampshire,18,250,0,58.9,57.63060522,1336350,2015
New Hampshire,1,251,0,22.9,57.88750313,1342307,2016
New Hampshire,2,222,0,22.9,57.88750313,1342307,2016
New Hampshire,3,239,0,22.9,57.88750313,1342307,2016
New Hampshire,4,226,0,22.9,57.88750313,1342307,2016
New Hampshire,5,235,0,25.6,57.88750313,1342307,2016
New Hampshire,6,254,0,25.6,57.88750313,1342307,2016
New Hampshire,7,245,0,25.6,57.88750313,1342307,2016
New Hampshire,8,238,0,25.6,57.88750313,1342307,2016
New Hampshire,9,229,0,35.2,57.88750313,1342307,2016
New Hampshire,10,229,0,35.2,57.88750313,1342307,2016
New Hampshire,11,204,0,35.2,57.88750313,1342307,2016
New Hampshire,12,248,0,35.2,57.88750313,1342307,2016
New Hampshire,13,228,0,40.2,57.88750313,1342307,2016
New Hampshire,14,249,0,40.2,57.88750313,1342307,2016
