"","State","Week","Deaths","Covid.Feature","TAVG","Average.Population.Density","Population","Year","Covid.19.Deaths","Average.of.Death.from.2015.to2019","Estimated","V1"
"268","Florida",17,995,1,70.2,154.6405848,21477737,2020,293,3872.4,4367.82222222199,215.223957623405
"269","Georgia",1,1801,0,48.2,71.27796426,10617423,2019,0,1792,1730.17777777772,110.526209318501
"270","Georgia",2,1742,0,48.2,71.27796426,10617423,2019,0,1790.4,1730.17777777772,110.526209318501
"271","Georgia",3,1791,0,48.2,71.27796426,10617423,2019,0,1760.4,1730.17777777772,110.526209318501
"272","Georgia",4,1723,0,48.2,71.27796426,10617423,2019,0,1729.8,1730.17777777772,110.526209318501
"273","Georgia",5,1746,0,59.1,71.27796426,10617423,2019,0,1713.2,1730.17777777772,110.526209318501
"274","Georgia",6,1649,0,59.1,71.27796426,10617423,2019,0,1730.4,1730.17777777772,110.526209318501
"275","Georgia",7,1570,0,59.1,71.27796426,10617423,2019,0,1689.4,1730.17777777772,110.526209318501
"276","Georgia",8,1575,0,59.1,71.27796426,10617423,2019,0,1653,1730.17777777772,110.526209318501
"277","Georgia",9,1658,0,54.6,71.27796426,10617423,2019,0,1630.6,1730.17777777772,110.526209318501
"278","Georgia",10,1717,0,54.6,71.27796426,10617423,2019,0,1688.2,1730.17777777772,110.526209318501
"279","Georgia",11,1705,0,54.6,71.27796426,10617423,2019,0,1671.2,1730.17777777772,110.526209318501
"280","Georgia",12,1692,0,54.6,71.27796426,10617423,2019,0,1627.2,1730.17777777772,110.526209318501
"281","Georgia",13,1684,0,54.6,71.27796426,10617423,2019,0,1662,1730.17777777772,110.526209318501
"282","Georgia",14,1653,0,60.6,71.27796426,10617423,2019,0,1590,1730.17777777772,110.526209318501
"283","Georgia",15,1652,0,60.6,71.27796426,10617423,2019,0,1588.4,1730.17777777772,110.526209318501
"284","Georgia",16,1643,0,60.6,71.27796426,10617423,2019,0,1607.4,1730.17777777772,110.526209318501
"285","Georgia",17,1749,0,60.6,71.27796426,10617423,2019,0,1594.4,1730.17777777772,110.526209318501
"286","Georgia",18,1712,0,73.7,71.27796426,10617423,2019,0,1580.8,1730.17777777772,110.526209318501
"287","Georgia",1,1784,0,48.2,71.27796426,10617423,2020,0,1792,1759.18888888883,110.526209318501
"288","Georgia",2,1772,0,48.2,71.27796426,10617423,2020,0,1790.4,1759.18888888883,110.526209318501
"289","Georgia",3,1715,0,48.2,71.27796426,10617423,2020,0,1760.4,1759.18888888883,110.526209318501
"290","Georgia",4,1783,0,48.2,71.27796426,10617423,2020,0,1729.8,1759.18888888883,110.526209318501
"291","Georgia",5,1748,0,59.1,71.27796426,10617423,2020,0,1713.2,1759.18888888883,110.526209318501
"292","Georgia",6,1717,0,59.1,71.27796426,10617423,2020,0,1730.4,1759.18888888883,110.526209318501
"293","Georgia",7,1685,0,59.1,71.27796426,10617423,2020,0,1689.4,1759.18888888883,110.526209318501
"294","Georgia",8,1663,0,59.1,71.27796426,10617423,2020,0,1653,1759.18888888883,110.526209318501
"295","Georgia",9,1758,0,59.1,71.27796426,10617423,2020,0,1630.6,1759.18888888883,110.526209318501
"296","Georgia",10,1646,1,54.6,71.27796426,10617423,2020,0,1688.2,1759.18888888883,110.526209318501
"297","Georgia",11,1645,1,54.6,71.27796426,10617423,2020,0,1671.2,1759.18888888883,110.526209318501
"298","Georgia",12,1582,1,54.6,71.27796426,10617423,2020,30,1627.2,1759.18888888883,110.526209318501
"299","Georgia",13,1605,1,54.6,71.27796426,10617423,2020,84,1662,1759.18888888883,110.526209318501
"300","Georgia",14,1558,1,60.6,71.27796426,10617423,2020,180,1590,1759.18888888883,110.526209318501
"301","Georgia",15,1298,1,60.6,71.27796426,10617423,2020,172,1588.4,1759.18888888883,110.526209318501
"302","Georgia",16,781,1,60.6,71.27796426,10617423,2020,180,1607.4,1759.18888888883,110.526209318501
"303","Georgia",17,190,1,60.6,71.27796426,10617423,2020,160,1594.4,1759.18888888883,110.526209318501
"304","Idaho",1,271,0,26.2,8.349038798,1787065,2019,0,291.4,290.155555555531,23.6045341504429
"305","Idaho",2,295,0,26.2,8.349038798,1787065,2019,0,281.8,290.155555555531,23.6045341504429
"306","Idaho",3,232,0,26.2,8.349038798,1787065,2019,0,267.6,290.155555555531,23.6045341504429
"307","Idaho",4,274,0,26.2,8.349038798,1787065,2019,0,271.2,290.155555555531,23.6045341504429
"308","Idaho",5,272,0,26.2,8.349038798,1787065,2019,0,279,290.155555555531,23.6045341504429
"309","Idaho",6,280,0,26.2,8.349038798,1787065,2019,0,266.8,290.155555555531,23.6045341504429
"310","Idaho",7,350,0,26.2,8.349038798,1787065,2019,0,277.4,290.155555555531,23.6045341504429
"311","Idaho",8,304,0,26.2,8.349038798,1787065,2019,0,280.8,290.155555555531,23.6045341504429
"312","Idaho",9,312,0,33.7,8.349038798,1787065,2019,0,280.2,290.155555555531,23.6045341504429
"313","Idaho",10,306,0,33.7,8.349038798,1787065,2019,0,270.8,290.155555555531,23.6045341504429
"314","Idaho",11,289,0,33.7,8.349038798,1787065,2019,0,272,290.155555555531,23.6045341504429
"315","Idaho",12,274,0,33.7,8.349038798,1787065,2019,0,285,290.155555555531,23.6045341504429
"316","Idaho",13,262,0,33.7,8.349038798,1787065,2019,0,256.4,290.155555555531,23.6045341504429
"317","Idaho",14,295,0,42.4,8.349038798,1787065,2019,0,277.4,290.155555555531,23.6045341504429
"318","Idaho",15,292,0,42.4,8.349038798,1787065,2019,0,270.4,290.155555555531,23.6045341504429
"319","Idaho",16,305,0,42.4,8.349038798,1787065,2019,0,275,290.155555555531,23.6045341504429
"320","Idaho",17,262,0,42.4,8.349038798,1787065,2019,0,254,290.155555555531,23.6045341504429
"321","Idaho",18,253,0,53.9,8.349038798,1787065,2019,0,265.6,290.155555555531,23.6045341504429
"322","Idaho",1,278,0,26.2,8.349038798,1787065,2020,0,291.4,298.488888888864,23.6045341504429
"323","Idaho",2,292,0,26.2,8.349038798,1787065,2020,0,281.8,298.488888888864,23.6045341504429
"324","Idaho",3,293,0,26.2,8.349038798,1787065,2020,0,267.6,298.488888888864,23.6045341504429
"325","Idaho",4,275,0,26.2,8.349038798,1787065,2020,0,271.2,298.488888888864,23.6045341504429
"326","Idaho",5,249,0,26.2,8.349038798,1787065,2020,0,279,298.488888888864,23.6045341504429
"327","Idaho",6,292,0,26.2,8.349038798,1787065,2020,0,266.8,298.488888888864,23.6045341504429
"328","Idaho",7,279,0,26.2,8.349038798,1787065,2020,0,277.4,298.488888888864,23.6045341504429
"329","Idaho",8,318,0,26.2,8.349038798,1787065,2020,0,280.8,298.488888888864,23.6045341504429
"330","Idaho",9,290,0,26.2,8.349038798,1787065,2020,0,280.2,298.488888888864,23.6045341504429
"331","Idaho",10,278,1,33.7,8.349038798,1787065,2020,0,270.8,298.488888888864,23.6045341504429
"332","Idaho",11,284,1,33.7,8.349038798,1787065,2020,0,272,298.488888888864,23.6045341504429
"333","Idaho",12,307,1,33.7,8.349038798,1787065,2020,0,285,298.488888888864,23.6045341504429
"334","Idaho",13,330,1,33.7,8.349038798,1787065,2020,0,256.4,298.488888888864,23.6045341504429
"335","Idaho",14,269,1,42.4,8.349038798,1787065,2020,0,277.4,298.488888888864,23.6045341504429
"336","Idaho",15,298,1,42.4,8.349038798,1787065,2020,21,270.4,298.488888888864,23.6045341504429
"337","Idaho",16,241,1,42.4,8.349038798,1787065,2020,11,275,298.488888888864,23.6045341504429
"338","Idaho",17,91,1,42.4,8.349038798,1787065,2020,12,254,298.488888888864,23.6045341504429
"339","Illinois",1,2176,0,25.4,88.12513083,12671821,2019,0,2301.6,2162.05555555552,136.927967977626
"340","Illinois",2,2109,0,25.4,88.12513083,12671821,2019,0,2314,2162.05555555552,136.927967977626
"341","Illinois",3,2143,0,25.4,88.12513083,12671821,2019,0,2253,2162.05555555552,136.927967977626
"342","Illinois",4,2130,0,25.4,88.12513083,12671821,2019,0,2149.6,2162.05555555552,136.927967977626
"343","Illinois",5,2204,0,31.8,88.12513083,12671821,2019,0,2153.4,2162.05555555552,136.927967977626
"344","Illinois",6,2269,0,31.8,88.12513083,12671821,2019,0,2161.8,2162.05555555552,136.927967977626
"345","Illinois",7,2131,0,31.8,88.12513083,12671821,2019,0,2183.8,2162.05555555552,136.927967977626
"346","Illinois",8,2105,0,31.8,88.12513083,12671821,2019,0,2161.4,2162.05555555552,136.927967977626
"347","Illinois",9,2103,0,39.2,88.12513083,12671821,2019,0,2121,2162.05555555552,136.927967977626
"348","Illinois",10,2112,0,39.2,88.12513083,12671821,2019,0,2119.6,2162.05555555552,136.927967977626
"349","Illinois",11,2160,0,39.2,88.12513083,12671821,2019,0,2082.2,2162.05555555552,136.927967977626
"350","Illinois",12,2053,0,39.2,88.12513083,12671821,2019,0,2125.2,2162.05555555552,136.927967977626
"351","Illinois",13,2092,0,39.2,88.12513083,12671821,2019,0,2082.8,2162.05555555552,136.927967977626
"352","Illinois",14,2122,0,44.8,88.12513083,12671821,2019,0,2074.2,2162.05555555552,136.927967977626
"353","Illinois",15,1969,0,44.8,88.12513083,12671821,2019,0,2050,2162.05555555552,136.927967977626
"354","Illinois",16,2014,0,44.8,88.12513083,12671821,2019,0,2013.8,2162.05555555552,136.927967977626
"355","Illinois",17,1980,0,44.8,88.12513083,12671821,2019,0,1974.2,2162.05555555552,136.927967977626
"356","Illinois",18,1985,0,70.7,88.12513083,12671821,2019,0,1998.4,2162.05555555552,136.927967977626
"357","Illinois",1,2189,0,25.4,88.12513083,12671821,2020,0,2301.6,2178.63888888885,136.927967977626
"358","Illinois",2,2247,0,25.4,88.12513083,12671821,2020,0,2314,2178.63888888885,136.927967977626
"359","Illinois",3,2228,0,25.4,88.12513083,12671821,2020,0,2253,2178.63888888885,136.927967977626
"360","Illinois",4,2195,0,25.4,88.12513083,12671821,2020,0,2149.6,2178.63888888885,136.927967977626
"361","Illinois",5,2137,0,31.8,88.12513083,12671821,2020,0,2153.4,2178.63888888885,136.927967977626
"362","Illinois",6,2226,0,31.8,88.12513083,12671821,2020,0,2161.8,2178.63888888885,136.927967977626
"363","Illinois",7,2217,0,31.8,88.12513083,12671821,2020,0,2183.8,2178.63888888885,136.927967977626
"364","Illinois",8,2203,0,31.8,88.12513083,12671821,2020,0,2161.4,2178.63888888885,136.927967977626
"365","Illinois",9,2207,0,31.8,88.12513083,12671821,2020,0,2121,2178.63888888885,136.927967977626
"366","Illinois",10,2242,1,39.2,88.12513083,12671821,2020,0,2119.6,2178.63888888885,136.927967977626
"367","Illinois",11,2174,1,39.2,88.12513083,12671821,2020,0,2082.2,2178.63888888885,136.927967977626
"368","Illinois",12,2252,1,39.2,88.12513083,12671821,2020,13,2125.2,2178.63888888885,136.927967977626
"369","Illinois",13,2254,1,39.2,88.12513083,12671821,2020,67,2082.8,2178.63888888885,136.927967977626
"370","Illinois",14,2523,1,44.8,88.12513083,12671821,2020,273,2074.2,2178.63888888885,136.927967977626
"371","Illinois",15,2603,1,44.8,88.12513083,12671821,2020,432,2050,2178.63888888885,136.927967977626
"372","Illinois",16,2146,1,44.8,88.12513083,12671821,2020,522,2013.8,2178.63888888885,136.927967977626
"373","Illinois",17,697,1,44.8,88.12513083,12671821,2020,512,1974.2,2178.63888888885,136.927967977626
"374","Indiana",1,1326,0,26.9,72.55414171,6732219,2019,0,1430.2,1349.88888888885,88.2143456956795
"375","Indiana",2,1329,0,26.9,72.55414171,6732219,2019,0,1432.6,1349.88888888885,88.2143456956795
"376","Indiana",3,1276,0,26.9,72.55414171,6732219,2019,0,1386,1349.88888888885,88.2143456956795
"377","Indiana",4,1325,0,26.9,72.55414171,6732219,2019,0,1353.6,1349.88888888885,88.2143456956795
"378","Indiana",5,1387,0,35.1,72.55414171,6732219,2019,0,1344.8,1349.88888888885,88.2143456956795
"379","Indiana",6,1407,0,35.1,72.55414171,6732219,2019,0,1353,1349.88888888885,88.2143456956795
"380","Indiana",7,1309,0,35.1,72.55414171,6732219,2019,0,1315.4,1349.88888888885,88.2143456956795
"381","Indiana",8,1367,0,35.1,72.55414171,6732219,2019,0,1334,1349.88888888885,88.2143456956795
"382","Indiana",9,1277,0,38.2,72.55414171,6732219,2019,0,1334.4,1349.88888888885,88.2143456956795
"383","Indiana",10,1331,0,38.2,72.55414171,6732219,2019,0,1328.2,1349.88888888885,88.2143456956795
"384","Indiana",11,1375,0,38.2,72.55414171,6732219,2019,0,1317.2,1349.88888888885,88.2143456956795
"385","Indiana",12,1337,0,38.2,72.55414171,6732219,2019,0,1299,1349.88888888885,88.2143456956795
"386","Indiana",13,1317,0,38.2,72.55414171,6732219,2019,0,1313.6,1349.88888888885,88.2143456956795
"387","Indiana",14,1356,0,45.1,72.55414171,6732219,2019,0,1289,1349.88888888885,88.2143456956795
"388","Indiana",15,1251,0,45.1,72.55414171,6732219,2019,0,1280.6,1349.88888888885,88.2143456956795
"389","Indiana",16,1261,0,45.1,72.55414171,6732219,2019,0,1259,1349.88888888885,88.2143456956795
"390","Indiana",17,1276,0,45.1,72.55414171,6732219,2019,0,1212.4,1349.88888888885,88.2143456956795
"391","Indiana",18,1262,0,69.7,72.55414171,6732219,2019,0,1220.2,1349.88888888885,88.2143456956795
"392","Indiana",1,1463,0,26.9,72.55414171,6732219,2020,0,1430.2,1363.63333333329,88.2143456956795
"393","Indiana",2,1383,0,26.9,72.55414171,6732219,2020,0,1432.6,1363.63333333329,88.2143456956795
"394","Indiana",3,1380,0,26.9,72.55414171,6732219,2020,0,1386,1363.63333333329,88.2143456956795
"395","Indiana",4,1409,0,26.9,72.55414171,6732219,2020,0,1353.6,1363.63333333329,88.2143456956795
"396","Indiana",5,1364,0,35.1,72.55414171,6732219,2020,0,1344.8,1363.63333333329,88.2143456956795
"397","Indiana",6,1350,0,35.1,72.55414171,6732219,2020,0,1353,1363.63333333329,88.2143456956795
"398","Indiana",7,1405,0,35.1,72.55414171,6732219,2020,0,1315.4,1363.63333333329,88.2143456956795
"399","Indiana",8,1386,0,35.1,72.55414171,6732219,2020,0,1334,1363.63333333329,88.2143456956795
"400","Indiana",9,1423,0,35.1,72.55414171,6732219,2020,0,1334.4,1363.63333333329,88.2143456956795
"401","Indiana",10,1324,1,38.2,72.55414171,6732219,2020,0,1328.2,1363.63333333329,88.2143456956795
"402","Indiana",11,1346,1,38.2,72.55414171,6732219,2020,0,1317.2,1363.63333333329,88.2143456956795
"403","Indiana",12,1260,1,38.2,72.55414171,6732219,2020,15,1299,1363.63333333329,88.2143456956795
"404","Indiana",13,1386,1,38.2,72.55414171,6732219,2020,47,1313.6,1363.63333333329,88.2143456956795
"405","Indiana",14,1424,1,45.1,72.55414171,6732219,2020,131,1289,1363.63333333329,88.2143456956795
"406","Indiana",15,1327,1,45.1,72.55414171,6732219,2020,209,1280.6,1363.63333333329,88.2143456956795
"407","Indiana",16,858,1,45.1,72.55414171,6732219,2020,231,1259,1363.63333333329,88.2143456956795
"408","Indiana",17,271,1,45.1,72.55414171,6732219,2020,247,1212.4,1363.63333333329,88.2143456956795
"409","Iowa",1,628,0,18.7,21.80888788,3155070,2019,0,659.8,615.255555555546,40.1961622630091
"410","Iowa",2,597,0,18.7,21.80888788,3155070,2019,0,655,615.255555555546,40.1961622630091
"411","Iowa",3,615,0,18.7,21.80888788,3155070,2019,0,640.8,615.255555555546,40.1961622630091
"412","Iowa",4,615,0,18.7,21.80888788,3155070,2019,0,617,615.255555555546,40.1961622630091
"413","Iowa",5,619,0,20.5,21.80888788,3155070,2019,0,611.4,615.255555555546,40.1961622630091
"414","Iowa",6,581,0,20.5,21.80888788,3155070,2019,0,610.4,615.255555555546,40.1961622630091
"415","Iowa",7,625,0,20.5,21.80888788,3155070,2019,0,623,615.255555555546,40.1961622630091
"416","Iowa",8,650,0,20.5,21.80888788,3155070,2019,0,623,615.255555555546,40.1961622630091
"417","Iowa",9,603,0,35.2,21.80888788,3155070,2019,0,597.8,615.255555555546,40.1961622630091
"418","Iowa",10,589,0,35.2,21.80888788,3155070,2019,0,593.4,615.255555555546,40.1961622630091
"419","Iowa",11,634,0,35.2,21.80888788,3155070,2019,0,607.6,615.255555555546,40.1961622630091
"420","Iowa",12,633,0,35.2,21.80888788,3155070,2019,0,604.2,615.255555555546,40.1961622630091
"421","Iowa",13,607,0,35.2,21.80888788,3155070,2019,0,577.6,615.255555555546,40.1961622630091
"422","Iowa",14,583,0,39.3,21.80888788,3155070,2019,0,592,615.255555555546,40.1961622630091
"423","Iowa",15,597,0,39.3,21.80888788,3155070,2019,0,582,615.255555555546,40.1961622630091
"424","Iowa",16,588,0,39.3,21.80888788,3155070,2019,0,562.2,615.255555555546,40.1961622630091
"425","Iowa",17,548,0,39.3,21.80888788,3155070,2019,0,579.6,615.255555555546,40.1961622630091
"426","Iowa",18,564,0,67,21.80888788,3155070,2019,0,573,615.255555555546,40.1961622630091
"427","Iowa",1,660,0,18.7,21.80888788,3155070,2020,0,659.8,619.833333333325,40.1961622630091
"428","Iowa",2,648,0,18.7,21.80888788,3155070,2020,0,655,619.833333333325,40.1961622630091
"429","Iowa",3,618,0,18.7,21.80888788,3155070,2020,0,640.8,619.833333333325,40.1961622630091
"430","Iowa",4,640,0,18.7,21.80888788,3155070,2020,0,617,619.833333333325,40.1961622630091
"431","Iowa",5,612,0,20.5,21.80888788,3155070,2020,0,611.4,619.833333333325,40.1961622630091
"432","Iowa",6,630,0,20.5,21.80888788,3155070,2020,0,610.4,619.833333333325,40.1961622630091
"433","Iowa",7,595,0,20.5,21.80888788,3155070,2020,0,623,619.833333333325,40.1961622630091
"434","Iowa",8,636,0,20.5,21.80888788,3155070,2020,0,623,619.833333333325,40.1961622630091
"435","Iowa",9,636,0,20.5,21.80888788,3155070,2020,0,597.8,619.833333333325,40.1961622630091
"436","Iowa",10,609,1,35.2,21.80888788,3155070,2020,0,593.4,619.833333333325,40.1961622630091
"437","Iowa",11,621,1,35.2,21.80888788,3155070,2020,0,607.6,619.833333333325,40.1961622630091
"438","Iowa",12,581,1,35.2,21.80888788,3155070,2020,0,604.2,619.833333333325,40.1961622630091
"439","Iowa",13,574,1,35.2,21.80888788,3155070,2020,0,577.6,619.833333333325,40.1961622630091
"440","Iowa",14,566,1,39.3,21.80888788,3155070,2020,16,592,619.833333333325,40.1961622630091
"441","Iowa",15,537,1,39.3,21.80888788,3155070,2020,21,582,619.833333333325,40.1961622630091
"442","Iowa",16,470,1,39.3,21.80888788,3155070,2020,35,562.2,619.833333333325,40.1961622630091
"443","Iowa",17,179,1,39.3,21.80888788,3155070,2020,43,579.6,619.833333333325,40.1961622630091
"444","Kansas",1,588,0,31.3,13.75795968,2913314,2019,0,587.4,541.36666666666,41.6761127869276
"445","Kansas",2,548,0,31.3,13.75795968,2913314,2019,0,573.2,541.36666666666,41.6761127869276
"446","Kansas",3,495,0,31.3,13.75795968,2913314,2019,0,543.2,541.36666666666,41.6761127869276
"447","Kansas",4,479,0,31.3,13.75795968,2913314,2019,0,526.6,541.36666666666,41.6761127869276
"448","Kansas",5,563,0,31.9,13.75795968,2913314,2019,0,551.2,541.36666666666,41.6761127869276
"449","Kansas",6,548,0,31.9,13.75795968,2913314,2019,0,531.4,541.36666666666,41.6761127869276
"450","Kansas",7,523,0,31.9,13.75795968,2913314,2019,0,548.6,541.36666666666,41.6761127869276
"451","Kansas",8,563,0,31.9,13.75795968,2913314,2019,0,542.8,541.36666666666,41.6761127869276
"452","Kansas",9,547,0,45.9,13.75795968,2913314,2019,0,534.8,541.36666666666,41.6761127869276
"453","Kansas",10,580,0,45.9,13.75795968,2913314,2019,0,535,541.36666666666,41.6761127869276
"454","Kansas",11,557,0,45.9,13.75795968,2913314,2019,0,529.6,541.36666666666,41.6761127869276
"455","Kansas",12,533,0,45.9,13.75795968,2913314,2019,0,530.6,541.36666666666,41.6761127869276
"456","Kansas",13,539,0,45.9,13.75795968,2913314,2019,0,515.8,541.36666666666,41.6761127869276
"457","Kansas",14,517,0,47.6,13.75795968,2913314,2019,0,507.6,541.36666666666,41.6761127869276
"458","Kansas",15,516,0,47.6,13.75795968,2913314,2019,0,496.6,541.36666666666,41.6761127869276
"459","Kansas",16,482,0,47.6,13.75795968,2913314,2019,0,481.8,541.36666666666,41.6761127869276
"460","Kansas",17,488,0,47.6,13.75795968,2913314,2019,0,479.4,541.36666666666,41.6761127869276
"461","Kansas",18,506,0,71.1,13.75795968,2913314,2019,0,480.8,541.36666666666,41.6761127869276
"462","Kansas",1,588,0,31.3,13.75795968,2913314,2020,0,587.4,548.261111111107,41.6761127869276
